layer_name,input,kv_cache,tp_size,latency(ns)
final_layernorm,35,0,4,7510
lm_head,35,0,4,91929
embedding,36,0,4,4048
input_layernorm,36,0,4,7661
q_proj,36,0,4,16802
k_proj,36,0,4,6474
v_proj,36,0,4,6362
rope,36,0,4,20644
attn,36,0,4,3112
o_proj,36,0,4,14560
post_layernorm,36,0,4,7919
gate,36,0,4,62133
expert.w1,36,0,4,16312
expert.w3,36,0,4,15994
act_fn,36,0,4,3885
expert.w2,36,0,4,14540
final_layernorm,36,0,4,7759
lm_head,36,0,4,91940
embedding,37,0,4,3916
input_layernorm,37,0,4,7415
q_proj,37,0,4,16703
k_proj,37,0,4,6358
v_proj,37,0,4,6262
rope,37,0,4,19813
attn,37,0,4,3014
o_proj,37,0,4,14605
post_layernorm,37,0,4,7713
gate,37,0,4,60348
expert.w1,37,0,4,16108
expert.w3,37,0,4,15928
act_fn,37,0,4,3633
expert.w2,37,0,4,14389
final_layernorm,37,0,4,7622
lm_head,37,0,4,91767
embedding,38,0,4,3957
input_layernorm,38,0,4,7385
q_proj,38,0,4,16760
k_proj,38,0,4,6369
v_proj,38,0,4,6274
rope,38,0,4,19824
attn,38,0,4,3022
o_proj,38,0,4,14530
post_layernorm,38,0,4,7653
gate,38,0,4,60215
expert.w1,38,0,4,16070
expert.w3,38,0,4,16142
act_fn,38,0,4,3630
expert.w2,38,0,4,14383
final_layernorm,38,0,4,7561
lm_head,38,0,4,92405
embedding,39,0,4,4138
input_layernorm,39,0,4,7605
q_proj,39,0,4,16944
k_proj,39,0,4,6502
v_proj,39,0,4,6370
rope,39,0,4,20743
attn,39,0,4,3140
o_proj,39,0,4,14699
post_layernorm,39,0,4,7894
gate,39,0,4,62735
expert.w1,39,0,4,16488
expert.w3,39,0,4,16028
act_fn,39,0,4,3688
expert.w2,39,0,4,14599
final_layernorm,39,0,4,7793
lm_head,39,0,4,92941
embedding,40,0,4,3924
input_layernorm,40,0,4,7390
q_proj,40,0,4,16772
k_proj,40,0,4,6409
v_proj,40,0,4,6280
rope,40,0,4,19914
attn,40,0,4,3016
o_proj,40,0,4,14629
post_layernorm,40,0,4,7692
gate,40,0,4,60042
expert.w1,40,0,4,16329
expert.w3,40,0,4,15759
act_fn,40,0,4,3590
expert.w2,40,0,4,14266
final_layernorm,40,0,4,7445
lm_head,40,0,4,95478
embedding,41,0,4,4130
input_layernorm,41,0,4,7662
q_proj,41,0,4,16970
k_proj,41,0,4,6544
v_proj,41,0,4,6375
rope,41,0,4,20602
attn,41,0,4,3182
o_proj,41,0,4,14763
post_layernorm,41,0,4,7896
gate,41,0,4,63625
expert.w1,41,0,4,16553
expert.w3,41,0,4,16056
act_fn,41,0,4,3688
expert.w2,41,0,4,14429
final_layernorm,41,0,4,7843
lm_head,41,0,4,96258
embedding,42,0,4,4181
input_layernorm,42,0,4,7635
q_proj,42,0,4,17000
k_proj,42,0,4,6595
v_proj,42,0,4,6415
rope,42,0,4,20564
attn,42,0,4,3190
o_proj,42,0,4,14865
post_layernorm,42,0,4,7911
gate,42,0,4,63327
expert.w1,42,0,4,16609
expert.w3,42,0,4,16216
act_fn,42,0,4,3484
expert.w2,42,0,4,14447
final_layernorm,42,0,4,7773
lm_head,42,0,4,96204
embedding,43,0,4,4299
input_layernorm,43,0,4,7410
q_proj,43,0,4,16890
k_proj,43,0,4,6481
v_proj,43,0,4,6273
rope,43,0,4,20366
attn,43,0,4,3060
o_proj,43,0,4,14816
