timestamp,index,utilization.gpu,power.draw,memory.used
2026/06/19 10:28:07.666, 1, 0, 24.02, 0
2026/06/19 10:28:07.673, 2, 0, 24.55, 0
2026/06/19 10:28:07.680, 3, 0, 24.22, 0
2026/06/19 10:28:07.687, 4, 0, 23.98, 0
2026/06/19 10:28:07.695, 5, 0, 15.09, 0
2026/06/19 10:28:07.706, 6, 0, 15.34, 0
2026/06/19 10:28:07.718, 7, 0, 14.74, 0
2026/06/19 10:28:08.729, 0, 0, 24.13, 0
2026/06/19 10:28:08.737, 1, 0, 24.07, 0
2026/06/19 10:28:08.745, 2, 0, 24.50, 0
2026/06/19 10:28:08.752, 3, 0, 24.12, 0
2026/06/19 10:28:08.759, 4, 0, 23.83, 0
2026/06/19 10:28:08.767, 5, 0, 15.14, 0
2026/06/19 10:28:08.778, 6, 0, 15.35, 0
2026/06/19 10:28:08.790, 7, 0, 14.60, 0
2026/06/19 10:28:09.802, 0, 0, 27.54, 0
2026/06/19 10:28:09.809, 1, 0, 24.11, 0
2026/06/19 10:28:09.816, 2, 0, 24.55, 0
2026/06/19 10:28:09.824, 3, 0, 24.02, 0
2026/06/19 10:28:09.831, 4, 0, 23.78, 0
2026/06/19 10:28:09.838, 5, 0, 15.09, 0
2026/06/19 10:28:09.850, 6, 0, 15.15, 0
2026/06/19 10:28:09.862, 7, 0, 14.40, 0
2026/06/19 10:28:10.873, 0, 0, 27.49, 0
2026/06/19 10:28:10.881, 1, 0, 24.11, 0
2026/06/19 10:28:10.889, 2, 0, 24.50, 0
2026/06/19 10:28:10.896, 3, 0, 24.07, 0
2026/06/19 10:28:10.903, 4, 0, 23.83, 0
2026/06/19 10:28:10.910, 5, 0, 15.04, 0
2026/06/19 10:28:10.922, 6, 0, 15.15, 0
2026/06/19 10:28:10.932, 7, 0, 14.45, 0
2026/06/19 10:28:11.944, 0, 0, 24.08, 0
2026/06/19 10:28:11.952, 1, 0, 24.16, 0
2026/06/19 10:28:11.959, 2, 0, 24.55, 0
2026/06/19 10:28:11.967, 3, 0, 24.12, 0
2026/06/19 10:28:11.974, 4, 0, 23.83, 0
2026/06/19 10:28:11.981, 5, 0, 15.09, 0
2026/06/19 10:28:11.993, 6, 0, 15.00, 0
2026/06/19 10:28:12.003, 7, 0, 14.74, 0
2026/06/19 10:28:13.015, 0, 0, 24.13, 0
2026/06/19 10:28:13.022, 1, 0, 24.21, 0
2026/06/19 10:28:13.029, 2, 0, 24.65, 0
2026/06/19 10:28:13.036, 3, 0, 24.22, 0
2026/06/19 10:28:13.043, 4, 0, 23.93, 0
2026/06/19 10:28:13.051, 5, 0, 14.94, 0
2026/06/19 10:28:13.062, 6, 0, 14.95, 0
2026/06/19 10:28:13.073, 7, 0, 16.79, 0
2026/06/19 10:28:14.084, 0, 0, 24.13, 0
2026/06/19 10:28:14.092, 1, 0, 23.92, 0
2026/06/19 10:28:14.099, 2, 0, 24.60, 0
2026/06/19 10:28:14.106, 3, 0, 24.16, 0
2026/06/19 10:28:14.113, 4, 0, 23.98, 0
2026/06/19 10:28:14.120, 5, 0, 14.85, 0
2026/06/19 10:28:14.132, 6, 0, 15.20, 0
2026/06/19 10:28:14.143, 7, 0, 14.74, 0
2026/06/19 10:28:15.153, 0, 0, 24.12, 0
2026/06/19 10:28:15.160, 1, 0, 24.02, 0
2026/06/19 10:28:15.168, 2, 0, 24.55, 0
2026/06/19 10:28:15.175, 3, 0, 24.07, 0
2026/06/19 10:28:15.182, 4, 0, 23.88, 0
2026/06/19 10:28:15.189, 5, 0, 14.70, 0
2026/06/19 10:28:15.199, 6, 0, 15.34, 0
2026/06/19 10:28:15.210, 7, 0, 14.55, 0
2026/06/19 10:28:16.221, 0, 0, 24.17, 0
2026/06/19 10:28:16.228, 1, 0, 24.02, 0
2026/06/19 10:28:16.235, 2, 0, 24.60, 0
2026/06/19 10:28:16.242, 3, 0, 24.02, 0
2026/06/19 10:28:16.249, 4, 0, 23.78, 0
2026/06/19 10:28:16.256, 5, 0, 15.34, 0
2026/06/19 10:28:16.266, 6, 0, 15.00, 0
2026/06/19 10:28:16.278, 7, 0, 14.50, 0
2026/06/19 10:28:17.290, 0, 0, 24.12, 0
2026/06/19 10:28:17.297, 1, 0, 24.07, 0
2026/06/19 10:28:17.304, 2, 0, 24.55, 0
2026/06/19 10:28:17.311, 3, 0, 24.02, 0
2026/06/19 10:28:17.318, 4, 0, 23.73, 0
2026/06/19 10:28:17.325, 5, 0, 15.29, 0
2026/06/19 10:28:17.337, 6, 0, 14.85, 0
2026/06/19 10:28:17.349, 7, 0, 16.20, 0
2026/06/19 10:28:18.360, 0, 0, 24.03, 0
2026/06/19 10:28:18.368, 1, 0, 24.21, 0
2026/06/19 10:28:18.375, 2, 0, 24.60, 0
2026/06/19 10:28:18.382, 3, 0, 24.12, 0
2026/06/19 10:28:18.389, 4, 0, 23.78, 0
2026/06/19 10:28:18.397, 5, 0, 15.29, 0
2026/06/19 10:28:18.408, 6, 0, 14.90, 0
2026/06/19 10:28:18.420, 7, 0, 16.06, 0
2026/06/19 10:28:19.432, 0, 0, 24.03, 0
2026/06/19 10:28:19.439, 1, 0, 24.26, 0
2026/06/19 10:28:19.447, 2, 0, 24.70, 0
2026/06/19 10:28:19.454, 3, 0, 24.17, 0
2026/06/19 10:28:19.461, 4, 0, 23.83, 0
2026/06/19 10:28:19.468, 5, 0, 15.14, 0
2026/06/19 10:28:19.480, 6, 0, 14.95, 0
2026/06/19 10:28:19.491, 7, 0, 14.55, 0
2026/06/19 10:28:20.503, 0, 0, 24.07, 0
2026/06/19 10:28:20.511, 1, 0, 24.11, 0
2026/06/19 10:28:20.518, 2, 0, 24.65, 0
2026/06/19 10:28:20.525, 3, 0, 24.17, 0
2026/06/19 10:28:20.533, 4, 0, 23.83, 0
2026/06/19 10:28:20.540, 5, 0, 14.94, 0
2026/06/19 10:28:20.552, 6, 0, 15.44, 0
2026/06/19 10:28:20.563, 7, 0, 23.62, 0
2026/06/19 10:28:21.575, 0, 0, 24.13, 0
2026/06/19 10:28:21.583, 1, 0, 24.02, 0
2026/06/19 10:28:21.590, 2, 0, 24.55, 0
2026/06/19 10:28:21.598, 3, 0, 24.27, 0
2026/06/19 10:28:21.605, 4, 0, 23.93, 0
2026/06/19 10:28:21.612, 5, 0, 14.85, 0
2026/06/19 10:28:21.624, 6, 0, 15.25, 0
2026/06/19 10:28:21.636, 7, 0, 19.11, 0
2026/06/19 10:28:22.647, 0, 0, 24.18, 0
2026/06/19 10:28:22.655, 1, 0, 23.97, 0
2026/06/19 10:28:22.663, 2, 0, 24.55, 0
2026/06/19 10:28:22.670, 3, 0, 24.31, 0
2026/06/19 10:28:22.677, 4, 0, 23.98, 0
2026/06/19 10:28:22.684, 5, 0, 14.85, 0
2026/06/19 10:28:22.696, 6, 0, 14.95, 0
2026/06/19 10:28:22.708, 7, 0, 15.03, 0
2026/06/19 10:28:23.720, 0, 0, 24.22, 0
2026/06/19 10:28:23.727, 1, 0, 24.02, 0
2026/06/19 10:28:23.735, 2, 0, 24.55, 0
2026/06/19 10:28:23.742, 3, 0, 24.22, 0
2026/06/19 10:28:23.749, 4, 0, 23.88, 0
2026/06/19 10:28:23.757, 5, 0, 15.43, 0
2026/06/19 10:28:23.768, 6, 0, 15.54, 0
2026/06/19 10:28:23.780, 7, 0, 14.74, 0
2026/06/19 10:28:24.792, 0, 0, 24.22, 0
2026/06/19 10:28:24.799, 1, 0, 24.11, 0
2026/06/19 10:28:24.807, 2, 0, 24.75, 0
2026/06/19 10:28:24.814, 3, 0, 24.07, 0
2026/06/19 10:28:24.821, 4, 0, 25.35, 0
2026/06/19 10:28:24.829, 5, 0, 15.53, 0
2026/06/19 10:28:24.840, 6, 0, 15.29, 0
2026/06/19 10:28:24.852, 7, 0, 14.65, 0
2026/06/19 10:28:25.864, 0, 0, 24.12, 0
2026/06/19 10:28:25.871, 1, 0, 24.11, 0
2026/06/19 10:28:25.879, 2, 0, 24.75, 0
2026/06/19 10:28:25.886, 3, 0, 24.03, 0
2026/06/19 10:28:25.893, 4, 0, 25.35, 0
2026/06/19 10:28:25.901, 5, 0, 15.04, 0
2026/06/19 10:28:25.912, 6, 0, 14.95, 0
2026/06/19 10:28:25.925, 7, 0, 14.94, 0
2026/06/19 10:28:26.936, 0, 0, 24.08, 0
2026/06/19 10:28:26.944, 1, 0, 24.16, 0
2026/06/19 10:28:26.951, 2, 0, 24.50, 0
2026/06/19 10:28:26.959, 3, 0, 24.07, 0
2026/06/19 10:28:26.967, 4, 0, 23.83, 0
2026/06/19 10:28:26.974, 5, 0, 21.72, 0
2026/06/19 10:28:26.986, 6, 0, 17.40, 0
2026/06/19 10:28:26.996, 7, 0, 14.84, 0
2026/06/19 10:28:28.008, 0, 0, 24.03, 0
2026/06/19 10:28:28.015, 1, 0, 24.16, 0
2026/06/19 10:28:28.022, 2, 0, 27.18, 0
2026/06/19 10:28:28.029, 3, 0, 24.12, 0
2026/06/19 10:28:28.036, 4, 0, 23.88, 0
2026/06/19 10:28:28.043, 5, 0, 15.34, 0
2026/06/19 10:28:28.055, 6, 0, 17.49, 0
2026/06/19 10:28:28.066, 7, 0, 14.79, 0
2026/06/19 10:28:29.077, 0, 0, 24.08, 0
2026/06/19 10:28:29.085, 1, 0, 24.07, 0
2026/06/19 10:28:29.092, 2, 0, 24.50, 0
2026/06/19 10:28:29.099, 3, 0, 24.26, 0
2026/06/19 10:28:29.106, 4, 0, 23.88, 0
2026/06/19 10:28:29.113, 5, 0, 14.90, 0
2026/06/19 10:28:29.125, 6, 0, 15.10, 0
2026/06/19 10:28:29.136, 7, 0, 14.65, 0
2026/06/19 10:28:30.146, 0, 0, 24.13, 0
2026/06/19 10:28:30.153, 1, 0, 24.21, 0
2026/06/19 10:28:30.161, 2, 0, 24.55, 0
2026/06/19 10:28:30.167, 3, 0, 24.31, 0
2026/06/19 10:28:30.175, 4, 0, 23.83, 0
2026/06/19 10:28:30.182, 5, 0, 14.85, 0
2026/06/19 10:28:30.192, 6, 0, 15.05, 0
2026/06/19 10:28:30.204, 7, 0, 14.69, 0
2026/06/19 10:28:31.214, 0, 0, 24.13, 0
2026/06/19 10:28:31.221, 1, 0, 24.16, 0
2026/06/19 10:28:31.228, 2, 0, 24.55, 0
2026/06/19 10:28:31.234, 3, 0, 24.22, 0
2026/06/19 10:28:31.242, 4, 0, 23.78, 0
2026/06/19 10:28:31.248, 5, 0, 15.73, 0
2026/06/19 10:28:31.259, 6, 0, 14.86, 0
2026/06/19 10:28:31.271, 7, 0, 14.64, 0
2026/06/19 10:28:32.281, 0, 0, 24.08, 0
2026/06/19 10:28:32.289, 1, 0, 24.11, 0
2026/06/19 10:28:32.296, 2, 0, 24.65, 0
2026/06/19 10:28:32.303, 3, 0, 24.02, 0
2026/06/19 10:28:32.310, 4, 0, 23.83, 0
2026/06/19 10:28:32.317, 5, 0, 14.80, 0
2026/06/19 10:28:32.328, 6, 0, 15.00, 0
2026/06/19 10:28:32.340, 7, 0, 14.60, 0
2026/06/19 10:28:33.351, 0, 0, 24.03, 0
2026/06/19 10:28:33.359, 1, 0, 26.51, 0
2026/06/19 10:28:33.365, 2, 0, 24.65, 0
2026/06/19 10:28:33.373, 3, 0, 26.36, 0
2026/06/19 10:28:33.380, 4, 0, 23.83, 0
2026/06/19 10:28:33.387, 5, 0, 15.14, 0
2026/06/19 10:28:33.398, 6, 0, 15.15, 0
2026/06/19 10:28:33.410, 7, 0, 14.79, 0
2026/06/19 10:28:34.422, 0, 0, 24.08, 0
2026/06/19 10:28:34.429, 1, 0, 26.51, 0
2026/06/19 10:28:34.436, 2, 0, 24.65, 0
2026/06/19 10:28:34.443, 3, 0, 26.46, 0
2026/06/19 10:28:34.450, 4, 0, 23.88, 0
2026/06/19 10:28:34.457, 5, 0, 15.29, 0
2026/06/19 10:28:34.469, 6, 0, 15.15, 0
2026/06/19 10:28:34.481, 7, 0, 14.79, 0
2026/06/19 10:28:35.493, 0, 0, 24.13, 0
2026/06/19 10:28:35.500, 1, 0, 24.11, 0
2026/06/19 10:28:35.507, 2, 0, 24.70, 0
2026/06/19 10:28:35.515, 3, 0, 24.22, 0
2026/06/19 10:28:35.522, 4, 0, 23.93, 0
2026/06/19 10:28:35.529, 5, 0, 15.53, 0
2026/06/19 10:28:35.541, 6, 0, 15.54, 0
2026/06/19 10:28:35.553, 7, 0, 14.59, 0
2026/06/19 10:28:36.564, 0, 0, 24.13, 0
2026/06/19 10:28:36.572, 1, 0, 24.02, 0
2026/06/19 10:28:36.579, 2, 0, 24.60, 0
2026/06/19 10:28:36.587, 3, 0, 24.22, 0
2026/06/19 10:28:36.594, 4, 0, 23.93, 0
2026/06/19 10:28:36.601, 5, 0, 15.39, 0
2026/06/19 10:28:36.613, 6, 0, 15.24, 0
2026/06/19 10:28:36.625, 7, 0, 14.55, 0
2026/06/19 10:28:37.636, 0, 0, 24.22, 0
2026/06/19 10:28:37.644, 1, 0, 24.02, 0
2026/06/19 10:28:37.651, 2, 0, 24.45, 0
2026/06/19 10:28:37.658, 3, 0, 24.12, 0
2026/06/19 10:28:37.666, 4, 0, 23.93, 0
2026/06/19 10:28:37.673, 5, 0, 14.99, 0
2026/06/19 10:28:37.685, 6, 0, 14.90, 0
2026/06/19 10:28:37.696, 7, 0, 14.55, 0
2026/06/19 10:28:38.708, 0, 0, 24.27, 0
2026/06/19 10:28:38.716, 1, 0, 24.07, 0
2026/06/19 10:28:38.723, 2, 0, 24.50, 0
2026/06/19 10:28:38.730, 3, 0, 24.02, 0
2026/06/19 10:28:38.738, 4, 0, 23.83, 0
2026/06/19 10:28:38.745, 5, 0, 15.14, 0
2026/06/19 10:28:38.757, 6, 0, 14.90, 0
2026/06/19 10:28:38.768, 7, 0, 14.64, 0
2026/06/19 10:28:39.780, 0, 0, 24.12, 0
2026/06/19 10:28:39.788, 1, 0, 24.11, 0
2026/06/19 10:28:39.795, 2, 0, 24.65, 0
2026/06/19 10:28:39.802, 3, 0, 24.07, 0
2026/06/19 10:28:39.809, 4, 0, 23.78, 0
2026/06/19 10:28:39.817, 5, 0, 15.14, 0
2026/06/19 10:28:39.828, 6, 0, 14.90, 0
2026/06/19 10:28:39.840, 7, 0, 14.74, 0
2026/06/19 10:28:40.852, 0, 0, 24.03, 0
2026/06/19 10:28:40.860, 1, 0, 24.11, 0
2026/06/19 10:28:40.868, 2, 0, 24.60, 0
2026/06/19 10:28:40.875, 3, 0, 24.17, 0
2026/06/19 10:28:40.882, 4, 0, 23.88, 0
2026/06/19 10:28:40.890, 5, 0, 15.43, 0
2026/06/19 10:28:40.901, 6, 0, 15.05, 0
2026/06/19 10:28:40.913, 7, 0, 14.64, 0
2026/06/19 10:28:41.925, 0, 0, 24.08, 0
2026/06/19 10:28:41.932, 1, 0, 24.16, 0
2026/06/19 10:28:41.940, 2, 0, 24.55, 0
2026/06/19 10:28:41.947, 3, 0, 24.22, 0
2026/06/19 10:28:41.955, 4, 0, 23.88, 0
2026/06/19 10:28:41.962, 5, 0, 15.39, 0
2026/06/19 10:28:41.974, 6, 0, 15.05, 0
2026/06/19 10:28:41.984, 7, 0, 14.69, 0
2026/06/19 10:28:42.995, 0, 0, 24.12, 0
2026/06/19 10:28:43.006, 1, 0, 24.07, 0
2026/06/19 10:28:43.013, 2, 0, 24.60, 0
2026/06/19 10:28:43.021, 3, 0, 24.17, 0
2026/06/19 10:28:43.028, 4, 0, 23.88, 0
2026/06/19 10:28:43.035, 5, 0, 15.00, 0
2026/06/19 10:28:43.047, 6, 0, 14.95, 0
2026/06/19 10:28:43.057, 7, 0, 14.69, 0
2026/06/19 10:28:44.069, 0, 0, 24.17, 0
2026/06/19 10:28:44.076, 1, 0, 23.92, 0
2026/06/19 10:28:44.084, 2, 0, 24.55, 0
2026/06/19 10:28:44.091, 3, 0, 24.22, 0
2026/06/19 10:28:44.098, 4, 0, 23.93, 0
2026/06/19 10:28:44.105, 5, 0, 15.34, 0
2026/06/19 10:28:44.116, 6, 0, 15.10, 0
2026/06/19 10:28:44.128, 7, 0, 16.99, 0
2026/06/19 10:28:45.138, 0, 0, 24.23, 0
2026/06/19 10:28:45.145, 1, 0, 24.02, 0
2026/06/19 10:28:45.153, 2, 0, 24.55, 0
2026/06/19 10:28:45.159, 3, 0, 24.22, 0
2026/06/19 10:28:45.167, 4, 0, 23.78, 0
2026/06/19 10:28:45.174, 5, 0, 15.24, 0
2026/06/19 10:28:45.184, 6, 0, 14.90, 0
2026/06/19 10:28:45.196, 7, 0, 14.36, 0
2026/06/19 10:28:46.206, 0, 0, 24.18, 0
2026/06/19 10:28:46.213, 1, 0, 24.02, 0
2026/06/19 10:28:46.220, 2, 0, 24.55, 0
2026/06/19 10:28:46.226, 3, 0, 24.12, 0
2026/06/19 10:28:46.234, 4, 0, 23.83, 0
2026/06/19 10:28:46.241, 5, 0, 15.58, 0
2026/06/19 10:28:46.251, 6, 0, 15.00, 0
2026/06/19 10:28:46.263, 7, 0, 14.55, 0
2026/06/19 10:28:47.273, 0, 0, 24.13, 0
2026/06/19 10:28:47.281, 1, 0, 24.11, 0
2026/06/19 10:28:47.288, 2, 0, 24.60, 0
2026/06/19 10:28:47.295, 3, 0, 24.17, 0
2026/06/19 10:28:47.302, 4, 0, 23.83, 0
2026/06/19 10:28:47.309, 5, 0, 15.44, 0
2026/06/19 10:28:47.319, 6, 0, 15.05, 0
2026/06/19 10:28:47.331, 7, 0, 14.84, 0
2026/06/19 10:28:48.342, 0, 0, 24.08, 0
2026/06/19 10:28:48.350, 1, 0, 24.11, 0
2026/06/19 10:28:48.357, 2, 0, 24.55, 0
2026/06/19 10:28:48.364, 3, 0, 24.17, 0
2026/06/19 10:28:48.371, 4, 0, 23.83, 0
2026/06/19 10:28:48.378, 5, 0, 15.34, 0
2026/06/19 10:28:48.390, 6, 0, 15.35, 0
2026/06/19 10:28:48.401, 7, 0, 14.94, 0
2026/06/19 10:28:49.413, 0, 0, 24.03, 0
2026/06/19 10:28:49.421, 1, 0, 24.11, 0
2026/06/19 10:28:49.427, 2, 0, 24.60, 0
2026/06/19 10:28:49.434, 3, 0, 24.17, 0
2026/06/19 10:28:49.441, 4, 0, 23.88, 0
2026/06/19 10:28:49.449, 5, 0, 16.02, 0
2026/06/19 10:28:49.460, 6, 0, 15.39, 0
2026/06/19 10:28:49.472, 7, 0, 14.70, 0
2026/06/19 10:28:50.484, 0, 0, 24.76, 0
2026/06/19 10:28:50.491, 1, 0, 24.07, 0
2026/06/19 10:28:50.499, 2, 0, 24.60, 0
2026/06/19 10:28:50.506, 3, 0, 24.22, 0
2026/06/19 10:28:50.513, 4, 0, 23.93, 0
2026/06/19 10:28:50.520, 5, 0, 15.48, 0
2026/06/19 10:28:50.532, 6, 0, 15.34, 0
2026/06/19 10:28:50.544, 7, 0, 14.94, 0
2026/06/19 10:28:51.556, 0, 0, 24.81, 0
2026/06/19 10:28:51.563, 1, 0, 24.02, 0
2026/06/19 10:28:51.571, 2, 0, 24.50, 0
2026/06/19 10:28:51.578, 3, 0, 24.27, 0
2026/06/19 10:28:51.585, 4, 0, 23.93, 0
2026/06/19 10:28:51.592, 5, 0, 14.90, 0
2026/06/19 10:28:51.604, 6, 0, 15.15, 0
2026/06/19 10:28:51.616, 7, 0, 15.09, 0
2026/06/19 10:28:52.627, 0, 0, 24.12, 0
2026/06/19 10:28:52.635, 1, 0, 24.07, 0
2026/06/19 10:28:52.642, 2, 0, 24.50, 0
2026/06/19 10:28:52.650, 3, 0, 24.17, 0
2026/06/19 10:28:52.657, 4, 0, 23.88, 0
2026/06/19 10:28:52.664, 5, 0, 15.43, 0
2026/06/19 10:28:52.676, 6, 0, 14.95, 0
2026/06/19 10:28:52.687, 7, 0, 14.79, 0
2026/06/19 10:28:53.699, 0, 0, 29.19, 0
2026/06/19 10:28:53.707, 1, 0, 24.07, 0
2026/06/19 10:28:53.714, 2, 0, 24.55, 0
2026/06/19 10:28:53.721, 3, 0, 24.03, 0
2026/06/19 10:28:53.729, 4, 0, 23.83, 0
2026/06/19 10:28:53.736, 5, 0, 15.39, 0
2026/06/19 10:28:53.748, 6, 0, 14.95, 0
2026/06/19 10:28:53.759, 7, 0, 15.33, 0
2026/06/19 10:28:54.771, 0, 0, 26.62, 0
2026/06/19 10:28:54.779, 1, 0, 24.07, 0
2026/06/19 10:28:54.786, 2, 0, 24.60, 0
2026/06/19 10:28:54.794, 3, 0, 24.03, 0
2026/06/19 10:28:54.801, 4, 0, 23.83, 0
2026/06/19 10:28:54.808, 5, 0, 15.19, 0
2026/06/19 10:28:54.820, 6, 0, 14.95, 0
2026/06/19 10:28:54.831, 7, 0, 14.89, 0
2026/06/19 10:28:55.843, 0, 0, 24.03, 0
2026/06/19 10:28:55.851, 1, 0, 24.11, 0
2026/06/19 10:28:55.858, 2, 0, 24.65, 0
2026/06/19 10:28:55.865, 3, 0, 24.07, 0
2026/06/19 10:28:55.873, 4, 0, 23.83, 0
2026/06/19 10:28:55.880, 5, 0, 15.43, 0
2026/06/19 10:28:55.892, 6, 0, 15.05, 0
2026/06/19 10:28:55.903, 7, 0, 14.69, 0
2026/06/19 10:28:56.915, 0, 0, 24.08, 0
2026/06/19 10:28:56.923, 1, 0, 24.16, 0
2026/06/19 10:28:56.930, 2, 0, 24.70, 0
2026/06/19 10:28:56.937, 3, 0, 24.17, 0
2026/06/19 10:28:56.945, 4, 0, 23.88, 0
2026/06/19 10:28:56.952, 5, 0, 15.24, 0
2026/06/19 10:28:56.964, 6, 0, 15.20, 0
2026/06/19 10:28:56.974, 7, 0, 14.74, 0
2026/06/19 10:28:57.985, 0, 0, 24.13, 0
2026/06/19 10:28:57.993, 1, 0, 24.11, 0
2026/06/19 10:28:58.000, 2, 0, 24.41, 0
2026/06/19 10:28:58.007, 3, 0, 24.17, 0
2026/06/19 10:28:58.015, 4, 0, 23.93, 0
2026/06/19 10:28:58.022, 5, 0, 15.43, 0
2026/06/19 10:28:58.034, 6, 0, 15.64, 0
2026/06/19 10:28:58.044, 7, 0, 14.94, 0
2026/06/19 10:28:59.056, 0, 0, 24.18, 0
2026/06/19 10:28:59.063, 1, 0, 24.07, 0
2026/06/19 10:28:59.070, 2, 0, 24.50, 0
2026/06/19 10:28:59.077, 3, 0, 24.16, 0
2026/06/19 10:28:59.084, 4, 0, 23.98, 0
2026/06/19 10:28:59.091, 5, 0, 15.73, 0
2026/06/19 10:28:59.103, 6, 0, 15.25, 0
2026/06/19 10:28:59.113, 7, 0, 17.23, 0
2026/06/19 10:29:00.126, 0, 0, 24.22, 0
2026/06/19 10:29:00.133, 1, 0, 24.16, 0
2026/06/19 10:29:00.140, 2, 0, 24.60, 0
2026/06/19 10:29:00.147, 3, 0, 24.07, 0
2026/06/19 10:29:00.154, 4, 0, 23.78, 0
2026/06/19 10:29:00.161, 5, 0, 15.53, 0
2026/06/19 10:29:00.173, 6, 0, 15.98, 0
2026/06/19 10:29:00.184, 7, 0, 14.45, 0
2026/06/19 10:29:01.195, 0, 0, 24.12, 0
2026/06/19 10:29:01.202, 1, 0, 24.21, 0
2026/06/19 10:29:01.209, 2, 0, 24.60, 0
2026/06/19 10:29:01.216, 3, 0, 24.02, 0
2026/06/19 10:29:01.223, 4, 0, 23.78, 0
2026/06/19 10:29:01.230, 5, 0, 15.68, 0
2026/06/19 10:29:01.241, 6, 0, 15.15, 0
2026/06/19 10:29:01.252, 7, 0, 23.92, 0
2026/06/19 10:29:02.263, 0, 0, 24.03, 0
2026/06/19 10:29:02.271, 1, 0, 24.26, 0
2026/06/19 10:29:02.278, 2, 0, 24.65, 0
2026/06/19 10:29:02.284, 3, 0, 24.12, 0
2026/06/19 10:29:02.291, 4, 0, 23.83, 0
2026/06/19 10:29:02.298, 5, 0, 15.63, 0
2026/06/19 10:29:02.308, 6, 0, 15.05, 0
2026/06/19 10:29:02.320, 7, 0, 19.25, 0
2026/06/19 10:29:03.331, 0, 0, 24.07, 0
2026/06/19 10:29:03.339, 1, 0, 24.21, 0
2026/06/19 10:29:03.346, 2, 0, 24.70, 0
2026/06/19 10:29:03.353, 3, 0, 24.17, 0
2026/06/19 10:29:03.360, 4, 0, 23.83, 0
2026/06/19 10:29:03.368, 5, 0, 15.39, 0
2026/06/19 10:29:03.379, 6, 0, 14.95, 0
2026/06/19 10:29:03.391, 7, 0, 15.03, 0
2026/06/19 10:29:04.402, 0, 0, 24.12, 0
2026/06/19 10:29:04.410, 1, 0, 24.02, 0
2026/06/19 10:29:04.417, 2, 0, 24.55, 0
2026/06/19 10:29:04.424, 3, 0, 24.17, 0
2026/06/19 10:29:04.431, 4, 0, 23.88, 0
2026/06/19 10:29:04.438, 5, 0, 15.53, 0
2026/06/19 10:29:04.450, 6, 0, 15.15, 0
2026/06/19 10:29:04.462, 7, 0, 15.08, 0
2026/06/19 10:29:05.473, 0, 0, 24.12, 0
2026/06/19 10:29:05.481, 1, 0, 23.97, 0
2026/06/19 10:29:05.488, 2, 0, 24.45, 0
2026/06/19 10:29:05.496, 3, 0, 24.22, 0
2026/06/19 10:29:05.502, 4, 0, 24.17, 0
2026/06/19 10:29:05.510, 5, 0, 15.44, 0
2026/06/19 10:29:05.521, 6, 0, 15.30, 0
2026/06/19 10:29:05.533, 7, 0, 14.84, 0
2026/06/19 10:29:06.544, 0, 0, 24.17, 0
2026/06/19 10:29:06.552, 1, 0, 24.07, 0
2026/06/19 10:29:06.560, 2, 0, 24.55, 0
2026/06/19 10:29:06.567, 3, 0, 24.12, 0
2026/06/19 10:29:06.574, 4, 0, 24.17, 0
2026/06/19 10:29:06.581, 5, 0, 15.63, 0
2026/06/19 10:29:06.593, 6, 0, 15.15, 0
2026/06/19 10:29:06.605, 7, 0, 14.55, 0
2026/06/19 10:29:07.616, 0, 0, 24.22, 0
2026/06/19 10:29:07.624, 1, 0, 24.07, 0
2026/06/19 10:29:07.631, 2, 0, 24.60, 0
2026/06/19 10:29:07.638, 3, 0, 24.07, 0
2026/06/19 10:29:07.646, 4, 0, 23.83, 0
2026/06/19 10:29:07.653, 5, 0, 22.27, 0
2026/06/19 10:29:07.665, 6, 0, 17.59, 0
2026/06/19 10:29:07.676, 7, 0, 14.84, 0
2026/06/19 10:29:08.688, 0, 0, 24.12, 0
2026/06/19 10:29:08.696, 1, 0, 24.07, 0
2026/06/19 10:29:08.703, 2, 0, 24.99, 0
2026/06/19 10:29:08.711, 3, 0, 24.12, 0
2026/06/19 10:29:08.718, 4, 0, 30.46, 0
2026/06/19 10:29:08.725, 5, 0, 15.34, 0
2026/06/19 10:29:08.737, 6, 0, 17.59, 0
2026/06/19 10:29:08.749, 7, 0, 14.79, 0
2026/06/19 10:29:09.760, 0, 0, 24.03, 0
2026/06/19 10:29:09.768, 1, 0, 24.11, 0
2026/06/19 10:29:09.775, 2, 0, 24.99, 0
2026/06/19 10:29:09.783, 3, 0, 24.12, 0
2026/06/19 10:29:09.790, 4, 0, 27.15, 0
2026/06/19 10:29:09.797, 5, 0, 15.34, 0
2026/06/19 10:29:09.809, 6, 0, 15.05, 0
2026/06/19 10:29:09.821, 7, 0, 14.50, 0
2026/06/19 10:29:10.832, 0, 0, 24.03, 0
2026/06/19 10:29:10.840, 1, 0, 24.16, 0
2026/06/19 10:29:10.848, 2, 0, 24.65, 0
2026/06/19 10:29:10.855, 3, 0, 24.17, 0
2026/06/19 10:29:10.862, 4, 0, 23.83, 0
2026/06/19 10:29:10.869, 5, 0, 15.34, 0
2026/06/19 10:29:10.881, 6, 0, 15.05, 0
2026/06/19 10:29:10.893, 7, 0, 14.60, 0
2026/06/19 10:29:11.905, 0, 0, 24.03, 0
2026/06/19 10:29:11.912, 1, 0, 24.11, 0
